id;municipio;poblacion_total;poblacion_mayores;proporcion_mayores
12097;Sacañet;82;34;41.46
3060;Quatretondeta;135;56;41.48
37302;Saucelle;253;105;41.5
40221;Valleruela de Sepúlveda;53;22;41.51
16031;Beamud;53;22;41.51
24158;Santa María de Ordás;330;137;41.52
50239;Santed;65;27;41.54
9130;Fresneña;65;27;41.54
44196;Riodeva;130;54;41.54
33071;Taramundi;568;236;41.55
49080;Fuentelapeña;633;263;41.55
37071;Calzada de Béjar, La;89;37;41.57
49232;Vega de Villalobos;89;37;41.57
49102;Maderal, El;178;74;41.57
24018;Bercianos del Real Camino;185;77;41.62
44172;Oliete;346;144;41.62
4022;Bédar;1014;422;41.62
45105;Montesclaros;377;157;41.64
27054;Riotorto;1193;497;41.66
19198;Negredo;12;5;41.67
40005;Alconada de Maderuelo;24;10;41.67
19322;Villaseca de Henares;24;10;41.67
19004;Alaminos;60;25;41.67
19194;Moratilla de los Meleros;108;45;41.67
5191;Pradosegar;120;50;41.67
16072;Castillo de Garcimuñoz;132;55;41.67
50046;Belmonte de Gracián;180;75;41.67
9103;Cilleruelo de Abajo;204;85;41.67
50030;Añón de Moncayo;216;90;41.67
49084;Fuentespreadas;288;120;41.67
44138;Loscos;115;48;41.74
2066;Recueja, La;218;91;41.74
24037;Cármenes;333;139;41.74
16273;Villaverde y Pasaconsol;333;139;41.74
5097;Horcajada, La;460;192;41.74
5256;Villaflor;103;43;41.75
19122;Fuentelsaz;91;38;41.76
16045;Canalejas del Arroyo;170;71;41.76
24101;Murias de Paredes;352;147;41.76
24133;Rioseco de Tapia;376;157;41.76
34028;Báscones de Ojeda;134;56;41.79
44094;Cuevas Labradas;134;56;41.79
44226;Torrelacárcel;134;56;41.79
24092;Llamas de la Ribera;792;331;41.79
45092;Marjaliza;256;107;41.8
10080;Gargantilla;366;153;41.8
34146;Reinoso de Cerrato;55;23;41.82
26052;Cordovín;153;64;41.83
45114;Navamorcuende;600;251;41.83
27018;Fonsagrada, A;3185;1333;41.85
50144;Longás;43;18;41.86
16192;San Martín de Boniches;43;18;41.86
9277;Puentedura;117;49;41.88
44028;Argente;191;80;41.88
34180;Támara de Campos;74;31;41.89
5212;San Juan del Molinillo;241;101;41.91
37004;Ahigal de Villarino;31;13;41.94
46226;Sempere;31;13;41.94
9280;Quintanabureba;31;13;41.94
42195;Valdenebro;93;39;41.94
43159;Vallfogona de Riucorb;93;39;41.94
16006;Albendea;124;52;41.94
44168;Odón;205;86;41.95
32003;Arnoia, A;993;417;41.99
50016;Aldehuela de Liestos;50;21;42
19123;Fuentelviejo;50;21;42
9034;Balbases, Los;300;126;42
49065;Fermoselle;1131;475;42
16135;Moya;169;71;42.01
49256;Villanázar;264;111;42.05
32065;Punxín;742;312;42.05
9361;Sargentes de la Lora;126;53;42.06
5073;Flores de Ávila;271;114;42.07
34137;Pozo de Urama;19;8;42.11
50188;Nombrevilla;38;16;42.11
9323;Rojas;57;24;42.11
19127;Galve de Sorbe;95;40;42.11
27060;Taboada;2622;1104;42.11
24079;Gradefes;945;398;42.12
24184;Valdesamario;178;75;42.13
31047;Bargota;254;107;42.13
10059;Casillas de Coria;337;142;42.14
42111;Matamala de Almazán;261;110;42.15
19217;Peralveche;83;35;42.17
37112;Cristóbal;166;70;42.17
47167;Torrecilla de la Orden;230;97;42.17
40058;Codorniz;313;132;42.17
32059;Peroxa, A;1768;746;42.19
42167;Santa María de Huerta;244;103;42.21
50082;Cimballa;90;38;42.22
40143;Navares de Enmedio;90;38;42.22
50276;Valpalmas;135;57;42.22
49034;Cañizal;419;177;42.24
32005;Baltar;883;373;42.24
19305;Valdepeñas de la Sierra;142;60;42.25
13060;Navas de Estena;284;120;42.25
13080;Solana del Pino;329;139;42.25
9414;Valle de Valdelaguna;194;82;42.27
27001;Abadín;2176;920;42.28
42031;Barcones;26;11;42.31
5134;Moraleja de Matacabras;52;22;42.31
34186;Valbuena de Pisuerga;52;22;42.31
37315;Tala, La;78;33;42.31
40215;Valtiendas;78;33;42.31
24074;Fuentes de Carbajal;78;33;42.31
37154;Guadramiro;130;55;42.31
10106;Jarilla;137;58;42.34
32056;Padrenda;1610;682;42.36
27017;Folgoso do Courel;1003;425;42.37
25145;Nalec;92;39;42.39
34050;Castrillo de Don Juan;184;78;42.39
34202;Villabasta de Valdavia;33;14;42.42
50048;Berrueco;33;14;42.42
9102;Cillaperlata;33;14;42.42
5060;Cisla;99;42;42.42
26076;Hormilleja;132;56;42.42
37136;Fuenteguinaldo;660;280;42.42
6057;Garlitos;535;227;42.43
16088;Fuentelespino de Moya;106;45;42.45
42030;Barca;106;45;42.45
50061;Bureta;212;90;42.45
26101;Muro en Cameros;40;17;42.5
44062;Cañada Vellida;40;17;42.5
47095;Moraleja de las Panaderas;40;17;42.5
26029;Bergasillas Bajera;40;17;42.5
34091;Lagartos;120;51;42.5
5033;Blascomillán;167;71;42.51
24199;Vegaquemada;435;185;42.53
40174;Sacramenia;355;151;42.54
32021;Castrelo do Val;985;419;42.54
44011;Alcaine;47;20;42.55
24052;Cebanico;141;60;42.55
2022;Casas de Lázaro;322;137;42.55
22085;Castelflorite;101;43;42.57
49168;Quintanilla del Monte;101;43;42.57
32036;Xunqueira de Ambía;1353;576;42.57
9061;Cabañes de Esgueva;155;66;42.58
44046;Bueña;54;23;42.59
40115;Maderuelo;108;46;42.59
13094;Villanueva de San Carlos;277;118;42.6
49265;Villardiegua de la Ribera;115;49;42.61
50063;Buste, El;61;26;42.62
9163;Hontoria del Pinar;610;260;42.62
26108;Ocón;319;136;42.63
49242;Villafáfila;448;191;42.63
19080;Cendejas de Enmedio;68;29;42.65
24116;Posada de Valdeón;415;177;42.65
42057;Castilruiz;157;67;42.68
5160;Navalosa;321;137;42.68
12078;Montán;396;169;42.68
9358;Santo Domingo de Silos;260;111;42.69
40091;Fuentesoto;96;41;42.71
45170;Torrecilla de la Jara;213;91;42.72
24078;Gordoncillo;323;138;42.72
5149;Narros de Saldueña;110;47;42.73
16902;Valdetórtola;124;53;42.74
47191;Velliza;124;53;42.74
37074;Campillo de Azaba;138;59;42.75
49096;Jambrina;145;62;42.76
5083;Gemuño;152;65;42.76
40078;Fresneda de Cuéllar;173;74;42.77
49063;Faramontanos de Tábara;332;142;42.77
49042;Castronuevo;208;89;42.79
24174;Urdiales del Páramo;458;196;42.79
27055;Samos;1206;516;42.79
22016;Alcampell;621;266;42.83
26077;Hornillos de Cameros;14;6;42.86
34241;Villodre;21;9;42.86
16044;Campillos-Sierra;28;12;42.86
44060;Cañada de Benatanduz;35;15;42.86
47070;Gatón de Campos;35;15;42.86
19283;Torremocha del Pinar;35;15;42.86
44131;Josa;35;15;42.86
9408;Vallarta de Bureba;42;18;42.86
9088;Castrillo de Riopisuerga;56;24;42.86
9485;Zuñeda;56;24;42.86
5079;Gallegos de Altamiros;56;24;42.86
22155;Monesma y Cajigar;63;27;42.86
50282;Vilueña (La);63;27;42.86
22212;Santaliestra y San Quílez;77;33;42.86
9166;Hormazas, Las;98;42;42.86
31134;Jaurrieta;175;75;42.86
24073;Fresno de la Vega;464;199;42.89
50005;Aguilón;268;115;42.91
24214;Villamejil;647;278;42.97
32083;Veiga, A;924;397;42.97
32042;Lobios;1785;767;42.97
24022;Borrenes;300;129;43
5182;Pedro Bernardo;781;336;43.02
37054;Bodón, El;244;105;43.03
50155;Malanquilla;79;34;43.04
5096;Hija de Dios, La;79;34;43.04
5263;Villatoro;151;65;43.05
19172;Masegoso de Tajuña;72;31;43.06
49189;San Justo;209;90;43.06
32007;Baños de Molgas;1530;659;43.07
42200;Velamazán;65;28;43.08
9192;Jurisdicción de San Zadornil;65;28;43.08
27052;Ribas de Sil;917;395;43.08
37221;Navasfrías;362;156;43.09
16160;Pineda de Gigüela;58;25;43.1
45164;Sotillo de las Palomas;174;75;43.1
10160;Romangordo;239;103;43.1
40010;Aldeanueva del Codonal;109;47;43.12
22126;Ibieca;109;47;43.12
37096;Castillejo de Martín Viejo;218;94;43.12
44136;Lidón;51;22;43.14
9167;Hornillos del Camino;51;22;43.14
31162;Marañón;51;22;43.14
34020;Ayuela;51;22;43.14
16258;Villar del Humo;190;82;43.16
34231;Villarrabé;183;79;43.17
34134;Polentinos;44;19;43.18
40157;Pelayos del Arroyo;44;19;43.18
6100;Peñalsordo;822;355;43.19
49248;Villalobos;206;89;43.2
42190;Vadillo;81;35;43.21
32038;Larouco;442;191;43.21
24108;Palacios de la Valduerna;354;153;43.22
33077;Villayón;1099;475;43.22
9172;Huérmeces;155;67;43.23
19282;Torremocha del Campo;192;83;43.23
5261;Villar de Corneja;37;16;43.24
9424;Viloria de Rioja;37;16;43.24
34125;Pedraza de Campos;74;32;43.24
40165;Rebollo;74;32;43.24
16091;Fuertescusa;67;29;43.28
37364;Villarino de los Aires;767;332;43.29
4017;Arboleas;4427;1917;43.3
37014;Aldeadávila de la Ribera;1122;486;43.32
19129;Gascueña de Bornova;30;13;43.33
9311;Retuerta;60;26;43.33
9398;Úrbel del Castillo;60;26;43.33
26150;Tormantos;120;52;43.33
27058;Saviñao, O;3470;1504;43.34
37145;Gallegos de Argañán;263;114;43.35
37201;Montemayor del Río;263;114;43.35
27053;Ribeira de Piquín;489;212;43.35
34089;Itero de la Vega;143;62;43.36
4097;Velefique;256;111;43.36
34233;Villasarracino;136;59;43.38
42092;Fuentes de Magaña;53;23;43.4
5036;Bohodón, El;106;46;43.4
24182;Valderrey;424;184;43.4
50069;Calcena;76;33;43.42
34035;Boadilla de Rioseco;99;43;43.43
5026;Bercial de Zapardiel;175;76;43.43
49091;Granja de Moreruela;244;106;43.44
49101;Luelmo;145;63;43.45
49223;Trabazos;847;368;43.45
34049;Castrejón de la Peña;329;143;43.47
42070;Cubilla;23;10;43.48
9478;Vizcaínos;46;20;43.48
19055;Bujalaro;46;20;43.48
19256;Sienes;46;20;43.48
50233;Samper del Salz;92;40;43.48
26060;Estollo;92;40;43.48
9480;Zael;115;50;43.48
22051;Bárcabo;115;50;43.48
32048;Mezquita, A;1007;438;43.5
34094;Ledigos;62;27;43.55
32044;Manzaneda;822;358;43.55
9198;Mahamud;101;44;43.56
9302;Rabanera del Pinar;101;44;43.56
37228;Palaciosrubios;303;132;43.56
32074;San Amaro;1040;453;43.56
49031;Cabañas de Sayago;140;61;43.57
9223;Monasterio de la Sierra;39;17;43.59
9265;Piérnigas;39;17;43.59
19145;Hortezuela de Océn;39;17;43.59
32049;Montederramo;688;300;43.6
49071;Fonfría;784;342;43.62
39034;Lamasón;259;113;43.63
16139;Olivares de Júcar;314;137;43.63
19187;Miralrío;55;24;43.64
34189;Valdeolmillos;55;24;43.64
42048;Caltojar;55;24;43.64
49062;Espadañedo;110;48;43.64
47037;Castrejón de Trabancos;181;79;43.65
5062;Collado de Contreras;142;62;43.66
37289;San Muñoz;213;93;43.66
5183;Pedro-Rodríguez;135;59;43.7
10090;Guijo de Granadilla;492;215;43.7
49133;Moreruela de Tábara;286;125;43.71
47061;Esguevillas de Esgueva;263;115;43.73
49194;San Pedro de la Nave-Almendra;327;143;43.73
19270;Tordelrábano;16;7;43.75
50270;Urriés;48;21;43.75
22164;Olvena;64;28;43.75
42024;Arancón;80;35;43.75
16217;Tribaldos;96;42;43.75
16101;Hito, El;144;63;43.75
37098;Cepeda;288;126;43.75
37204;Morasverdes;249;109;43.78
37115;Dios le Guarde;121;53;43.8
50207;Piedratajada;89;39;43.82
19186;Mirabueno;89;39;43.82
49202;Santa Eufemia del Barco;178;78;43.82
9084;Castrillo de la Reina;162;71;43.83
19078;Castilforte;57;25;43.86
47073;Herrín de Campos;114;50;43.86
45155;Santa Ana de Pusa;342;150;43.86
5077;Fuente el Saúz;155;68;43.87
9428;Villaescusa de Roa;98;43;43.88
26147;Terroba;41;18;43.9
47012;Bahabón;82;36;43.9
49184;Samir de los Caños;164;72;43.9
3118;San Fulgencio;9598;4214;43.9
10197;Valdecañas de Tajo;107;47;43.93
49203;Santa María de la Vega;289;127;43.94
27042;Paradela;1627;715;43.95
2036;Golosalvo;91;40;43.96
37224;Orbada, La;182;80;43.96
10169;Santiago de Alcántara;480;211;43.96
27037;Nogais, As;948;417;43.99
9472;Villazopeque;50;22;44
49012;Argañín;75;33;44
26024;Bañares;200;88;44
49043;Castroverde de Campos;259;114;44.02
24051;Cea;368;162;44.02
49155;Piedrahita de Castro;109;48;44.04
24059;Corullón;856;377;44.04
10027;Benquerencia;84;37;44.05
37179;Mancera de Abajo;202;89;44.06
24053;Cebrones del Río;429;189;44.06
16172;Puebla de Almenara;329;145;44.07
5905;Villanueva de Ávila;229;101;44.1
32012;Blancos, Os;712;314;44.1
40029;Bercimuel;34;15;44.12
47025;Brahojos de Medina;102;45;44.12
26171;Villar de Torre;154;68;44.16
37214;Nava de Francia;120;53;44.17
24213;Villamartín de Don Sancho;163;72;44.17
49207;Santovenia;240;106;44.17
32014;Bola, A;1066;471;44.18
32022;Castrelo de Miño;1331;588;44.18
50258;Torralbilla;43;19;44.19
49105;Maire de Castroponce;138;61;44.2
16058;Carrascosa de Haro;95;42;44.21
9429;Villaescusa la Sombría;52;23;44.23
47039;Castrillo-Tejeriego;156;69;44.23
49067;Ferreras de Arriba;355;157;44.23
27009;Carballedo;2055;909;44.23
47043;Castromonte;330;146;44.24
40902;Cozuelos de Fuentidueña;113;50;44.25
47169;Torre de Esgueva;61;27;44.26
45029;Caleruela;201;89;44.28
37377;Yecla de Yeltes;219;97;44.29
37361;Villar de Samaniego;79;35;44.3
24150;San Pedro Bercianos;228;101;44.3
37306;Serradilla del Arroyo;246;109;44.31
19325;Viñuelas;185;82;44.32
24127;Regueras de Arriba;264;117;44.32
5064;Constanzana;97;43;44.33
31199;Oroz-Betelu/Orotz-Betelu;142;63;44.37
16255;Villar de la Encina;151;67;44.37
24123;Quintana del Castillo;719;319;44.37
4072;Partaloa;933;414;44.37
26172;Villarejo;27;12;44.44
50168;Mianos;27;12;44.44
34149;Requena de Campos;27;12;44.44
40049;Castroserna de Abajo;36;16;44.44
19016;Algar de Mesa;45;20;44.44
40127;Membibre de la Hoz;45;20;44.44
42124;Muriel de la Fuente;54;24;44.44
47208;Villagómez la Nueva;54;24;44.44
9433;Villagalijo;54;24;44.44
19146;Huerce, La;54;24;44.44
5086;Gimialcón;72;32;44.44
26092;Manjarrés;108;48;44.44
37146;Gallegos de Solmirón;108;48;44.44
9405;Valdezate;117;52;44.44
37141;Gajates;144;64;44.44
49240;Villadepera;180;80;44.44
47077;Langayo;252;112;44.44
49142;Palacios del Pan;236;105;44.49
37147;Garcibuey;200;89;44.5
37256;Poveda de las Cintas;200;89;44.5
24132;Riello;602;268;44.52
46239;Teresa de Cofrentes;604;269;44.54
9352;Santa María del Mercadillo;101;45;44.55
24103;Oencia;285;127;44.56
37013;Aldeacipreste;92;41;44.57
40061;Corral de Ayllón;74;33;44.59
32051;Muíños;1424;635;44.59
37317;Tarazona de Guareña;269;120;44.61
40126;Melque de Cercos;65;29;44.62
50289;Villanueva de Jiloca;65;29;44.62
5175;Oso, El;130;58;44.62
32018;Carballeda de Avia;1210;540;44.63
5133;Monsalupe;56;25;44.64
24068;Ercina, La;439;196;44.65
19235;Riba de Saelices;103;46;44.66
19246;Saelices de la Sal;47;21;44.68
37036;San Miguel del Robledo;47;21;44.68
5264;Viñegra de Moraña;47;21;44.68
19157;Jirueque;47;21;44.68
16087;Fuentelespino de Haro;235;105;44.68
49193;San Pedro de Ceque;432;193;44.68
5157;Navalacruz;217;97;44.7
40060;Condado de Castilnovo;85;38;44.71
49251;Villalube;152;68;44.74
49209;San Vitero;447;200;44.74
24224;Villares de Órbigo;561;251;44.74
5209;San García de Ingelmos;67;30;44.78
34072;Frechilla;134;60;44.78
47154;Santibáñez de Valcorba;183;82;44.81
10034;Cabezabellosa;337;151;44.81
37263;Puerto de Béjar;357;160;44.82
5148;Narros del Puerto;29;13;44.83
44184;Plou;49;22;44.9
49263;Villar de Fallaves;49;22;44.9
5143;Muñotello;49;22;44.9
47014;Barruelo del Valle;49;22;44.9
10063;Cerezo;147;66;44.9
10030;Bohonal de Ibor;490;220;44.9
31079;Desojo;69;31;44.93
24062;Cubillas de los Oteros;138;62;44.93
44119;Griegos;138;62;44.93
9046;Bascuñana;20;9;45
40144;Navares de las Cuevas;20;9;45
40158;Perosillo;20;9;45
42219;Yelo;40;18;45
9417;Vallejera;40;18;45
26139;San Torcuato;60;27;45
40150;Orejana;60;27;45
49020;Belver de los Montes;251;113;45.02
37382;Zorita de la Frontera;151;68;45.03
40177;San Cristóbal de Cuéllar;151;68;45.03
26054;Cornago;302;136;45.03
32080;Teixeira, A;342;154;45.03
46263;Zarra;362;163;45.03
49172;Rabanales;493;222;45.03
27059;Sober;2163;974;45.03
19324;Villel de Mesa;162;73;45.06
26069;Grañón;233;105;45.06
32067;Rairiz de Veiga;1207;544;45.07
34057;Cevico de la Torre;461;208;45.12
49239;Villabuena del Puente;598;270;45.15
9340;San Millán de Lara;62;28;45.16
9351;Santa María del Invierno;62;28;45.16
37003;Ahigal de los Aceiteros;93;42;45.16
12091;Portell de Morella;166;75;45.18
34136;Poza de la Vega;166;75;45.18
26141;Santurdejo;104;47;45.19
32050;Monterrei;2420;1094;45.21
19265;Tartanedo;157;71;45.22
24017;Bercianos del Páramo;524;237;45.23
40201;Tolocirio;42;19;45.24
9135;Fuentebureba;42;19;45.24
5085;Gil García;42;19;45.24
24093;Magaz de Cepeda;347;157;45.24
32076;San Cristovo de Cea;1978;895;45.25
34106;Meneses de Campos;95;43;45.26
24230;Zotes del Páramo;402;182;45.27
9200;Mambrillas de Lara;53;24;45.28
9206;Mazuela;53;24;45.28
50213;Plenas;106;48;45.28
24043;Castrillo de Cabrera;106;48;45.28
16194;Santa Cruz de Moya;223;101;45.29
24066;Destriana;435;197;45.29
9431;Villafranca Montes de Oca;117;53;45.3
24112;Peranzanes;267;121;45.32
34092;Lantadilla;278;126;45.32
40129;Montejo de Arévalo;161;73;45.34
5044;Cabezas del Villar;247;112;45.34
37226;Palacios del Arzobispo;152;69;45.39
49117;Micereces de Tera;425;193;45.41
19010;Alcolea de las Peñas;11;5;45.45
42010;Aldealices;22;10;45.45
19091;Cogollor;22;10;45.45
42172;Soliedra;33;15;45.45
44218;Tormón;33;15;45.45
34015;Arconada;44;20;45.45
40047;Castro de Fuentidueña;44;20;45.45
44157;Monterde de Albarracín;55;25;45.45
9268;Pinilla de los Barruecos;99;45;45.45
9460;Villasandino;176;80;45.45
24033;Campo de Villavidel;198;90;45.45
33029;Illano;286;130;45.45
24229;Villazanzo de Valderaduey;374;170;45.45
26014;Anguiano;497;226;45.47
34058;Cevico Navero;178;81;45.51
49007;Almaraz de Duero;391;178;45.52
40081;Frumales;123;56;45.53
4019;Bacares;235;107;45.53
50036;Asín;101;46;45.54
22043;Baélls;90;41;45.56
24216;Villamontán de la Valduerna;687;313;45.56
5059;Cillán;68;31;45.59
19232;Recuenco, El;68;31;45.59
44064;Cascante del Río;68;31;45.59
49090;Gema;193;88;45.6
19181;Miedes de Atienza;57;26;45.61
50070;Calmarza;57;26;45.61
47131;Rábano;171;78;45.61
50173;Monterde;160;73;45.63
27041;Pantón;2417;1103;45.64
34052;Castrillo de Villavega;173;79;45.66
24902;Villaornate y Castro;346;158;45.66
40007;Aldealengua de Pedraza;81;37;45.68
9236;Olmillos de Muñó;35;16;45.71
19203;Ordial, El;35;16;45.71
49114;Matilla la Seca;35;16;45.71
47225;Villasexmir;70;32;45.71
50294;Villarroya del Campo;70;32;45.71
40082;Fuente de Santa Cruz;105;48;45.71
9267;Pineda Trasmonte;105;48;45.71
5247;Torre, La;223;102;45.74
37351;Villaflores;258;118;45.74
32020;Cartelle;2488;1139;45.78
32071;Riós;1401;642;45.82
9076;Carrias;24;11;45.83
34179;Tabanera de Valdavia;24;11;45.83
9382;Tobar;24;11;45.83
19081;Cendejas de la Torre;24;11;45.83
34190;Valderrábano;48;22;45.83
34208;Villaeles de Valdavia;48;22;45.83
9066;Campolara;48;22;45.83
9100;Cerratón de Juarros;48;22;45.83
9366;Solarana;72;33;45.83
32084;Verea;951;436;45.85
34103;Mazuecos de Valdeginate;85;39;45.88
34234;Villasila de Valdavia;61;28;45.9
49112;Manzanal de los Infantes;135;62;45.93
32013;Boborás;2207;1014;45.94
19197;Navas de Jadraque, Las;37;17;45.95
37097;Castraz;37;17;45.95
49160;Pobladura de Valderaduey;37;17;45.95
34104;Melgar de Yuso;261;120;45.98
42044;Cabrejas del Campo;50;23;46
5224;Santa María del Arroyo;100;46;46
47017;Bercero;176;81;46.02
5198;Salvadiós;76;35;46.05
16022;Arcos de la Sierra;76;35;46.05
6118;Sancti-Spíritus;152;70;46.05
47119;Piñel de Arriba;89;41;46.07
50078;Castiliscar;217;100;46.08
37219;Navarredonda de la Rinconada;154;71;46.1
49191;San Miguel de la Ribera;258;119;46.12
40154;Pajarejos;26;12;46.15
9450;Villanueva de Carazo;26;12;46.15
19034;Anquela del Pedregal;26;12;46.15
26113;Pazuengos;26;12;46.15
19249;San Andrés del Rey;39;18;46.15
40172;Riofrío de Riaza;39;18;46.15
16084;Fresneda de la Sierra;39;18;46.15
37233;Pastores;52;24;46.15
37262;Puertas;65;30;46.15
37277;Salvatierra de Tormes;78;36;46.15
45093;Marrupe;156;72;46.15
24047;Castrocontrigo;677;313;46.23
49079;Fuente Encalada;93;43;46.24
49066;Ferreras de Abajo;467;216;46.25
37102;Cerro, El;361;167;46.26
27024;Incio, O;1524;705;46.26
37303;Sahugo, El;175;81;46.29
34045;Capillas;69;32;46.38
49088;Gamones;97;45;46.39
47047;Castroverde de Cerrato;194;90;46.39
5104;Hoyos del Collado;28;13;46.43
19278;Torrecuadradilla;28;13;46.43
31004;Abaurrepea/Abaurrea Baja;28;13;46.43
34081;Guaza de Campos;56;26;46.43
37009;Alba de Yeltes;200;93;46.5
5029;Bernuy-Zapardiel;86;40;46.51
49111;Manzanal del Barco;129;60;46.51
5007;Aldeanueva de Santa Cruz;101;47;46.53
34116;Osornillo;58;27;46.55
37063;Cabeza de Béjar, La;58;27;46.55
47204;Villafranca de Duero;232;108;46.55
49116;Melgar de Tera;348;162;46.55
2017;Bogarra;739;344;46.55
49035;Cañizo;204;95;46.57
5043;Cabezas del Pozo;88;41;46.59
5131;Mirueña de los Infanzones;88;41;46.59
37026;Aldehuela de Yeltes;191;89;46.6
16034;Belmontejo;133;62;46.62
34114;Olmos de Ojeda;178;83;46.63
44003;Aguatón;15;7;46.67
9055;Brazacorta;45;21;46.67
5090;Gutierre-Muñoz;60;28;46.67
16250;Villanueva de Guadamejud;60;28;46.67
26176;Villaverde de Rioja;75;35;46.67
9095;Celada del Camino;90;42;46.67
37137;Fuenteliante;90;42;46.67
9037;Barbadillo de Herreros;105;49;46.67
19027;Alustante;135;63;46.67
37311;Sobradillo;182;85;46.7
37236;Pedrosillo de Alba;122;57;46.72
